upstream,downstream,downstream_j,region,pop,lwr,upr,samp
0.8,0.4,DS Juv = 0.5,NNE,732691838.960516,512060270.25,927596464.15,796
0.8,0.4,DS Juv = 0.5,SNE,4655152.42666157,2482861.3,6406240.8,144
0.8,0.4,DS Juv = 0.6,MAT,60397796.7204864,39163287.1,82141412.35,526
0.8,0.4,DS Juv = 0.6,NNE,756712325.969506,518958509,1008021689,872
0.8,0.4,DS Juv = 0.6,SNE,5232500.16344697,2804178.8,7448123.7,136
0.8,0.4,DS Juv = 0.7,MAT,65644455.8819377,44882973.125,86250593.925,510
0.8,0.4,DS Juv = 0.7,NNE,789571834.683693,536566429.625,1036102454.35,857
0.8,0.4,DS Juv = 0.7,SNE,6396821.01877832,3820565.3,8839625.4,122
0.8,0.4,DS Juv = 0.8,MAT,72699353.8560926,49879413.475,96100653.875,546
0.8,0.4,DS Juv = 0.8,NNE,819881810.901107,534153415.725,1074561034.9,854
0.8,0.4,DS Juv = 0.8,SNE,7729498.08333333,5391339.625,11560525.2,144
0.8,0.4,DS Juv = 0.9,MAT,80877473.9616558,55473265.05,106961303.825,539
0.8,0.4,DS Juv = 0.9,NNE,852448066.111346,561509545.4,1126445622.7,843
0.8,0.4,DS Juv = 0.9,SNE,9519265.41755879,6473571.3,12594816,135
0.8,0.4,DS Juv = 1,MAT,90576298.7707126,63921404.7,120532683.15,534
0.8,0.4,DS Juv = 1,NNE,948116893.605641,681080247.125,1225968620.325,833
0.8,0.4,DS Juv = 1,SNE,12389397.2824873,8543166.5,16140227,130
0.8,0.5,DS Juv = 0,MAT,46668510.9201858,30926828,63243563.525,517
0.8,0.5,DS Juv = 0,NNE,675976631.062707,480961411.25,896640532.225,851
0.8,0.5,DS Juv = 0,SNE,2666369.82983193,1696442.325,4031482.575,128
0.8,0.5,DS Juv = 0.1,MAT,47773040.2796532,32275279.2,64551050.425,448
0.8,0.5,DS Juv = 0.1,NNE,695926788.082252,510377136.775,904072377.5,847
0.8,0.5,DS Juv = 0.1,SNE,2765578.82554945,1388926.95,4540973.1,111
0.8,0.5,DS Juv = 0.2,MAT,50450929.3574115,34302668.025,67602614.225,509
0.8,0.5,DS Juv = 0.2,NNE,709088098.650634,507719163.275,895268614.725,841
0.8,0.5,DS Juv = 0.2,SNE,2988096.62318828,1503394.775,4681613.95,143
0.8,0.5,DS Juv = 0.3,MAT,53106412.4790723,35670637.45,73430359.4,545
0.8,0.5,DS Juv = 0.3,NNE,718343682.647696,489499993.325,932302342.175,870
0.8,0.5,DS Juv = 0.3,SNE,3694484.15963285,1870416.725,5761761,125
0.8,0.5,DS Juv = 0.4,MAT,55270659.986839,39033953.5,70586083.325,581
0.8,0.5,DS Juv = 0.4,NNE,725855473.697024,532268254.425,954404049.25,796
0.8,0.5,DS Juv = 0.4,SNE,4064630.3700101,2075122.95,6224885.825,121
0.8,0.5,DS Juv = 0.5,MAT,60350370.5093012,41191859.625,79213648.125,537
0.8,0.5,DS Juv = 0.5,NNE,739305292.619917,507066607.275,959034343.5,802
0.8,0.5,DS Juv = 0.5,SNE,4527161.74451613,2416583.825,6777403.85,128
0.8,0.5,DS Juv = 0.6,MAT,63059076.5301813,40840332.825,84152966.7,520
0.8,0.5,DS Juv = 0.6,NNE,754181374.839887,514609114.025,968447211.175,849
0.8,0.5,DS Juv = 0.6,SNE,5810412.16089668,3419368.05,8577134.35,148
0.8,0.5,DS Juv = 0.7,MAT,68596582.8412979,46618325.775,89299035.675,496
0.8,0.5,DS Juv = 0.7,NNE,803308573.738429,546846513.725,1025876450.45,844
0.8,0.5,DS Juv = 0.7,SNE,6688324.04331984,4418678.275,9267796.525,119
0.8,0.5,DS Juv = 0.8,MAT,74866023.7258947,52459094.325,97783850.275,555
0.8,0.5,DS Juv = 0.8,NNE,827093197.626188,603820445.25,1054360071.775,814
0.8,0.5,DS Juv = 0.8,SNE,7810750.63723317,5286216.375,10997897,132
0.8,0.5,DS Juv = 0.9,MAT,84302660.8424175,59057310.775,111239199.875,531
0.8,0.5,DS Juv = 0.9,NNE,874178966.447249,637769317.425,1115240402.575,829
0.8,0.5,DS Juv = 0.9,SNE,10290573.7550682,7138358.525,13622683.875,135
0.8,0.5,DS Juv = 1,MAT,92998265.7670812,65857949.075,120962172.55,521
0.8,0.5,DS Juv = 1,NNE,926697498.738922,632526265.85,1204633025.625,798
0.8,0.5,DS Juv = 1,SNE,12648144.5095599,8436013.2,16369501.725,130
0.8,0.6,DS Juv = 0,MAT,47689060.0150361,31817682.725,63462074.675,527
0.8,0.6,DS Juv = 0,NNE,683047316.645997,458871338.225,900870931.15,813
0.8,0.6,DS Juv = 0,SNE,2660634.1725171,1608868.725,3986526.175,128
0.8,0.6,DS Juv = 0.1,MAT,50452382.7898851,35516383,66820802.475,496
0.8,0.6,DS Juv = 0.1,NNE,706328500.543713,506989980.05,927354079.25,806
0.8,0.6,DS Juv = 0.1,SNE,3008682.17608042,1694626.025,4740937.55,139
0.8,0.6,DS Juv = 0.2,MAT,52129016.3113308,36906581.425,70820982.25,529
0.8,0.6,DS Juv = 0.2,NNE,733435980.430254,517468452.3,957417623.775,868
0.8,0.6,DS Juv = 0.2,SNE,3594209.95238095,1793048.225,5274970.2,136
0.8,0.6,DS Juv = 0.3,MAT,54226676.8480295,37852415.825,72180565.175,560
0.8,0.6,DS Juv = 0.3,NNE,733229691.540859,515092239.45,921066305.375,805
0.8,0.6,DS Juv = 0.3,SNE,4174860.7545574,2360623.4,5833455.55,109
0.8,0.6,DS Juv = 0.4,MAT,57692580.0958367,38837922.65,76749709.45,521
0.8,0.6,DS Juv = 0.4,NNE,738075967.89732,485559967.925,974983782.925,831
0.8,0.6,DS Juv = 0.4,SNE,4437575.33994709,2357459.05,6731639.275,141
0.8,0.6,DS Juv = 0.5,MAT,60446347.3326621,39184721.275,78882589.25,506
0.8,0.6,DS Juv = 0.5,NNE,760271996.267227,515479876.875,984648267.4,851
0.8,0.6,DS Juv = 0.5,SNE,5063015.97643366,2845580.575,6964729,126
0.8,0.6,DS Juv = 0.6,MAT,65642993.8273828,44523700,85640471.475,560
0.8,0.6,DS Juv = 0.6,NNE,764610332.893968,493261914.6,1039535667.475,836
0.8,0.6,DS Juv = 0.6,SNE,6093471.09839545,3822570.525,8568306.4,105
0.8,0.6,DS Juv = 0.7,MAT,71319925.5183813,47583745.025,93414329.85,533
0.8,0.6,DS Juv = 0.7,NNE,794272765.966613,533613626,1055166426.475,816
0.8,0.6,DS Juv = 0.7,SNE,7225169.13812786,4558455.075,10711823.125,148
0.8,0.6,DS Juv = 0.8,MAT,78654936.3023893,55527410.775,105882599.65,557
0.8,0.6,DS Juv = 0.8,NNE,849203160.402956,627998663.7,1077177864.375,822
0.8,0.6,DS Juv = 0.8,SNE,8468037.97282641,5478335.175,11414749.85,133
0.8,0.6,DS Juv = 0.9,MAT,86431751.0955867,61943097.025,111986290.075,531
0.8,0.6,DS Juv = 0.9,NNE,913085806.619941,633994401.875,1192285678.1,842
0.8,0.6,DS Juv = 0.9,SNE,10147049.7356681,6793370.025,14233990.375,138
0.8,0.6,DS Juv = 1,MAT,98440038.8983453,69680084.925,131484159.2,537
0.8,0.6,DS Juv = 1,NNE,972964168.445037,695671668.275,1250879044.725,860
0.8,0.6,DS Juv = 1,SNE,13071830.9306274,8477567.7,17596769.2,135
0.8,0.7,DS Juv = 0,MAT,50033436.0006723,35616234.3,67001533.025,573
0.8,0.7,DS Juv = 0,NNE,693809012.370253,489000385.275,896641603.225,806
0.8,0.7,DS Juv = 0,SNE,3116147.25909493,1621812.625,5437631.8,128
0.8,0.7,DS Juv = 0.1,MAT,52391413.4252862,36216165.525,69969048.175,512
0.8,0.7,DS Juv = 0.1,NNE,704944605.818753,468739689.4,930138580.625,857
0.8,0.7,DS Juv = 0.1,SNE,3270029.32681606,1572466.775,4858393.025,152
0.8,0.7,DS Juv = 0.2,MAT,55386737.1867079,38506060.75,73575444.05,523
0.8,0.7,DS Juv = 0.2,NNE,715066080.408561,465491259.225,949949839.275,856
0.8,0.7,DS Juv = 0.2,SNE,3561893.28574592,1335030.225,6059356.35,148
0.8,0.7,DS Juv = 0.3,MAT,56752242.4277199,40336926.1,76024391.625,532
0.8,0.7,DS Juv = 0.3,NNE,742545469.404708,522009081.3,963114974.425,800
0.8,0.7,DS Juv = 0.3,SNE,4032944.29554069,1860765.3,6288601.325,131
0.8,0.7,DS Juv = 0.4,MAT,61165831.893599,42933572.075,80698195.125,555
0.8,0.7,DS Juv = 0.4,NNE,763218554.638322,538926608.575,975895337.075,813
0.8,0.7,DS Juv = 0.4,SNE,4751287.72915982,2898406.725,6847170.325,147
0.8,0.7,DS Juv = 0.5,MAT,63553156.5067607,44896037.125,84194148.625,505
0.8,0.7,DS Juv = 0.5,NNE,762609906.216028,528346577,1018243080.775,799
0.8,0.7,DS Juv = 0.5,SNE,5426859.27172806,2963656.7,7785180,133
0.8,0.7,DS Juv = 0.6,MAT,69338672.3037657,44915901.85,93174725.35,492
0.8,0.7,DS Juv = 0.6,NNE,815883406.786621,558180732.25,1070989970.875,868
0.8,0.7,DS Juv = 0.6,SNE,6415474.51953416,3898823.275,9005031.85,113
0.8,0.7,DS Juv = 0.7,MAT,74877015.0480587,52559062.05,97159163.35,523
0.8,0.7,DS Juv = 0.7,NNE,844531857.469148,554537924.45,1130486667.9,843
0.8,0.7,DS Juv = 0.7,SNE,7584596.95592673,4456441.45,10525217.45,141
0.8,0.7,DS Juv = 0.8,MAT,81669784.7352445,56077264.925,108770484.875,563
0.8,0.7,DS Juv = 0.8,NNE,881356735.617588,602671229.4,1152974922.075,856
0.8,0.7,DS Juv = 0.8,SNE,9252664.88185185,6032476.25,12080446.675,141
0.8,0.7,DS Juv = 0.9,MAT,91186459.5242737,61161590.825,119346239.05,598
0.8,0.7,DS Juv = 0.9,NNE,918327589.727382,632704292.7,1208934364.675,810
0.8,0.7,DS Juv = 0.9,SNE,11118078.2452789,7639978.9,15268154.4,131
0.8,0.7,DS Juv = 1,MAT,103005529.004911,69299421.925,132148774.35,584
0.8,0.7,DS Juv = 1,NNE,1005128139.55539,736943640.225,1332223057.725,806
0.8,0.7,DS Juv = 1,SNE,13634172.9766962,9334713.225,17885861.45,141
0.8,0.8,DS Juv = 0,MAT,52789717.265242,36109808.2,69448990.625,518
0.8,0.8,DS Juv = 0,NNE,730195070.307364,502281319.15,967262963.825,830
0.8,0.8,DS Juv = 0,SNE,3372486.47603603,1700399.6,5438075.4,144
0.8,0.8,DS Juv = 0.1,MAT,54940166.5236994,36496031.575,72832322.625,519
0.8,0.8,DS Juv = 0.1,NNE,733400757.006106,517493555.9,971332614.1,819
0.8,0.8,DS Juv = 0.1,SNE,3674017.35360838,1552928.525,5308148.35,138
0.8,0.8,DS Juv = 0.2,MAT,57781004.2091054,40958642.4,75954775.625,539
0.8,0.8,DS Juv = 0.2,NNE,753216080.03583,529994138.825,992078250.625,826
0.8,0.8,DS Juv = 0.2,SNE,4321201.23916084,2579138.075,6210808.75,138
0.8,0.8,DS Juv = 0.3,MAT,60749054.0918858,41421717.975,80235178.475,563
0.8,0.8,DS Juv = 0.3,NNE,756346959.437631,539488316.75,963848003.1,811
0.8,0.8,DS Juv = 0.3,SNE,4462504.37254681,2221083.55,6858366.3,143
0.8,0.8,DS Juv = 0.4,MAT,64476523.4434273,42091621.175,85946048.825,522
0.8,0.8,DS Juv = 0.4,NNE,788527239.58402,550439046.1,1018580598.425,853
0.8,0.8,DS Juv = 0.4,SNE,5425546.00817067,3445004.45,7639059.2,114
0.8,0.8,DS Juv = 0.5,MAT,69830347.2405419,48207068.6,91424341.425,519
0.8,0.8,DS Juv = 0.5,NNE,811375437.223237,572273313.125,1061428690.975,840
0.8,0.8,DS Juv = 0.5,SNE,6226101.08681319,4021637.15,8467873.8,127
0.8,0.8,DS Juv = 0.6,MAT,73889265.9378151,51463259.675,97772978.675,568
0.8,0.8,DS Juv = 0.6,NNE,820103097.836375,569207236.1,1062217490.125,791
0.8,0.8,DS Juv = 0.6,SNE,6849355.97817029,3755815.7,9434462.5,132
0.8,0.8,DS Juv = 0.7,MAT,80100093.0810273,55072963.6,106235572.45,504
0.8,0.8,DS Juv = 0.7,NNE,870297501.804412,631081525,1120157347.85,869
0.8,0.8,DS Juv = 0.7,SNE,9032219.37352395,6180062.15,12055358.2,129
0.8,0.8,DS Juv = 0.8,MAT,86500727.334915,61786384.525,114593234.75,574
0.8,0.8,DS Juv = 0.8,NNE,905996532.496281,651037075.175,1162290991.375,830
0.8,0.8,DS Juv = 0.8,SNE,10224479.318509,6466281.95,14324094.9,131
0.8,0.8,DS Juv = 0.9,MAT,96510279.9305487,67615907.075,123037595.825,536
0.8,0.8,DS Juv = 0.9,NNE,965974934.642989,664369964.55,1252730968.75,835
0.8,0.8,DS Juv = 0.9,SNE,12250998.8912573,8075213.425,17090321.65,130
0.8,0.8,DS Juv = 1,MAT,109546969.38929,75972558.3,143782456.55,485
0.8,0.8,DS Juv = 1,NNE,1028721515.91788,713702957.8,1327506027.975,850
0.8,0.8,DS Juv = 1,SNE,15388826.1297279,10550316.3,20958667.15,144
0.8,0.9,DS Juv = 0,MAT,56849215.3502378,37811320.3,76866363.35,507
0.8,0.9,DS Juv = 0,NNE,742164409.988325,518588901.925,992592153.025,843
0.8,0.9,DS Juv = 0,SNE,3825555.43655445,1733885.225,5809608.375,119
0.8,0.9,DS Juv = 0.1,MAT,60132524.7292127,39917735.55,80781571.475,564
0.8,0.9,DS Juv = 0.1,NNE,760015465.228487,496114178.375,994715325.55,851
0.8,0.9,DS Juv = 0.1,SNE,4420237.66573901,2340029.5,6908398.65,144
0.8,0.9,DS Juv = 0.2,MAT,61828423.3590814,42698104.15,82435670.825,549
0.8,0.9,DS Juv = 0.2,NNE,754342292.683372,522359479.6,980958112.525,827
0.8,0.9,DS Juv = 0.2,SNE,4613109.78312186,2338715.025,6895535.725,130
0.8,0.9,DS Juv = 0.3,MAT,64957339.5047849,45293823.15,84366983.75,513
0.8,0.9,DS Juv = 0.3,NNE,773519875.327167,534358370,1027095499.425,841
0.8,0.9,DS Juv = 0.3,SNE,5362975.96428571,2865607.75,7467397.5,131
0.8,0.9,DS Juv = 0.4,MAT,70074528.4446965,48618957.65,93640180.7,545
0.8,0.9,DS Juv = 0.4,NNE,812220480.295517,545685526.35,1061030724.525,829
0.8,0.9,DS Juv = 0.4,SNE,6358237.21880131,3712489.3,8797989.75,135
0.8,0.9,DS Juv = 0.5,MAT,75054348.9059361,52985926.475,97406449,509
0.8,0.9,DS Juv = 0.5,NNE,803870950.334147,574868931.275,1032406601.65,808
0.8,0.9,DS Juv = 0.5,SNE,7120979.22920454,4740304.575,9852768.4,133
0.8,0.9,DS Juv = 0.6,MAT,80181028.2186635,55784016.05,107276834.85,548
0.8,0.9,DS Juv = 0.6,NNE,856490043.679209,610530297.95,1125353723.6,854
0.8,0.9,DS Juv = 0.6,SNE,7634074.38051948,4115323.325,10825903.675,145
0.8,0.9,DS Juv = 0.7,MAT,87168968.0085735,61224401.625,115685501.275,534
0.8,0.9,DS Juv = 0.7,NNE,890097033.863486,624966702.175,1169590827.05,846
0.8,0.9,DS Juv = 0.7,SNE,9667644.69580728,5901442.425,13093427.9,132
0.8,0.9,DS Juv = 0.8,MAT,94702225.7438497,65972224.075,122976198.075,564
0.8,0.9,DS Juv = 0.8,NNE,947652023.34769,689813312.475,1246225307.5,756
0.8,0.9,DS Juv = 0.8,SNE,11606160.2272173,7604550.55,15740579.75,149
0.8,0.9,DS Juv = 0.9,MAT,105320069.468743,74571520.975,140608024.7,524
0.8,0.9,DS Juv = 0.9,NNE,1013724247.75364,749524808.225,1314586658.5,838
0.8,0.9,DS Juv = 0.9,SNE,14173947.8918821,9922877.75,18981590.675,153
0.8,0.9,DS Juv = 1,MAT,119475732.709502,84330060.25,153603795.175,581
0.8,0.9,DS Juv = 1,NNE,1090558298.44306,799717538.225,1400957201.85,885
0.8,0.9,DS Juv = 1,SNE,16629480.6219958,11090853.275,23551858.65,134
0.8,1,DS Juv = 0,MAT,62279223.72692,41042698.75,85467037.6,532
0.8,1,DS Juv = 0,NNE,787419283.806574,555779037.5,1047878534.775,844
0.8,1,DS Juv = 0,SNE,5251230.54507389,2737861.225,7085939.825,134
0.8,1,DS Juv = 0.1,MAT,66512233.1748956,46816963.6,86244115.3,545
0.8,1,DS Juv = 0.1,NNE,792090829.886667,564169795.225,1025835900.025,843
0.8,1,DS Juv = 0.1,SNE,5535368.00798591,3498282.225,7783165.85,148
0.8,1,DS Juv = 0.2,MAT,67854496.7471055,45596715.475,89539005.625,544
0.8,1,DS Juv = 0.2,NNE,820070186.095729,558253472.8,1066388147.6,852
0.8,1,DS Juv = 0.2,SNE,5579261.63571807,3392273.2,8545223.525,116
0.8,1,DS Juv = 0.3,MAT,72377511.1824219,50248214.45,95055191.825,529
0.8,1,DS Juv = 0.3,NNE,838000376.637751,604649977.475,1076264769.525,857
0.8,1,DS Juv = 0.3,SNE,6693582.87847222,3602242.525,9878665.1,163
0.8,1,DS Juv = 0.4,MAT,76069448.0665426,51789851.75,100310904.625,556
0.8,1,DS Juv = 0.4,NNE,820583025.663212,557000813.25,1071365934.8,842
0.8,1,DS Juv = 0.4,SNE,7981849.11369543,5414210.15,11066937.575,131
0.8,1,DS Juv = 0.5,MAT,81180576.5308837,54689118.025,106743895.725,555
0.8,1,DS Juv = 0.5,NNE,875141327.967985,585033792.55,1107232335.725,786
0.8,1,DS Juv = 0.5,SNE,8538339.90466053,5373008.9,11841899.025,141
0.8,1,DS Juv = 0.6,MAT,88267358.4346093,60455886.7,117698067.4,536
0.8,1,DS Juv = 0.6,NNE,902341118.966427,640072272.4,1174044411.375,873
0.8,1,DS Juv = 0.6,SNE,9743427.57728653,6480134.95,13713974.075,142
0.8,1,DS Juv = 0.7,MAT,96613189.7600001,65915433.8,127872509.15,546
0.8,1,DS Juv = 0.7,NNE,954283663.402863,699023445.75,1210530350,865
0.8,1,DS Juv = 0.7,SNE,11482946.9028886,7332501.55,15821973.8,154
0.8,1,DS Juv = 0.8,MAT,106722206.419418,74396281.125,138682177.5,492
0.8,1,DS Juv = 0.8,NNE,1007791622.05209,727791430.675,1292691802.85,822
0.8,1,DS Juv = 0.8,SNE,13326633.3893566,8827503.225,18747979.075,136
0.8,1,DS Juv = 0.9,MAT,117930839.935592,82743578.075,151400333.025,502
0.8,1,DS Juv = 0.9,NNE,1048178178.02169,780842919.3,1356051910.425,826
0.8,1,DS Juv = 0.9,SNE,16248570.1564634,10589214.7,20754922,137
0.8,1,DS Juv = 1,MAT,137712271.860252,99748882.175,178524523.15,553
0.8,1,DS Juv = 1,NNE,1162126227.9818,813206531.4,1515372015.8,816
0.8,1,DS Juv = 1,SNE,21097316.9447318,14684867.125,27076119.525,155
0.9,0,DS Juv = 0,MAT,37525012.651297,23641893.8,53421496.6,511
0.9,0,DS Juv = 0,NNE,603542526.641186,388051415.1,821606406.575,871
0.9,0,DS Juv = 0,SNE,1558859.54116809,525341.825,2473254.025,131
0.9,0,DS Juv = 0.1,MAT,39522513.2274073,26427944.475,52017343.6,544
0.9,0,DS Juv = 0.1,NNE,616185663.107584,387453384.725,817284690.8,839
0.9,0,DS Juv = 0.1,SNE,1744620.14331502,765349.3,3099208.375,141
0.9,0,DS Juv = 0.2,MAT,42279175.9398552,27777097.9,58763216.8,497
0.9,0,DS Juv = 0.2,NNE,640396696.777909,432977541.975,826705061.575,866
0.9,0,DS Juv = 0.2,SNE,1720631.72548466,350392.225,2947383.05,126
0.9,0,DS Juv = 0.3,MAT,43044654.2774976,29159351.9,57111909.55,491
0.9,0,DS Juv = 0.3,NNE,631047944.920761,425251304.075,826462086.85,838
0.9,0,DS Juv = 0.3,SNE,2136534.62578749,855519.25,3469046.075,145
0.9,0,DS Juv = 0.4,MAT,46719838.6267987,29958871.325,63949561.825,599
0.9,0,DS Juv = 0.4,NNE,665638404.833782,476073299.425,862140604.75,870
0.9,0,DS Juv = 0.4,SNE,2491425.46349206,918777.3,3931716.35,147
0.9,0,DS Juv = 0.5,MAT,50650670.7950025,33690988.95,69272344.675,520
0.9,0,DS Juv = 0.5,NNE,680826023.5741,447875204.75,895260444.275,844
0.9,0,DS Juv = 0.5,SNE,3302366.83139469,1631939.775,5062445.1,146
0.9,0,DS Juv = 0.6,MAT,53830372.6142291,34602717.95,73796823.775,513
0.9,0,DS Juv = 0.6,NNE,698746359.551447,472750199.95,918217144.675,804
0.9,0,DS Juv = 0.6,SNE,3984303.03643644,777423.975,5967807.625,134
0.9,0,DS Juv = 0.7,MAT,59239101.7639068,39401814.6,78804333.775,521
0.9,0,DS Juv = 0.7,NNE,723038054.530953,517060169.875,942097802.175,835
0.9,0,DS Juv = 0.7,SNE,5570791.5245508,2392904.4,8787990.75,124
0.9,0,DS Juv = 0.8,MAT,66836133.0323409,44967245.025,88756917.825,542
0.9,0,DS Juv = 0.8,NNE,787201319.27147,521940674.875,1033354296.15,813
0.9,0,DS Juv = 0.8,SNE,6851207.07787698,3403824.275,10214705.375,150
0.9,0,DS Juv = 0.9,MAT,78840817.9334535,54725956.575,103228783.1,561
0.9,0,DS Juv = 0.9,NNE,843053760.277457,600470276.725,1089624752.425,876
0.9,0,DS Juv = 0.9,SNE,9972393.05320197,6535456.925,13831980.5,146
0.9,0,DS Juv = 1,MAT,89849581.2548816,60990562,119252511.8,546
0.9,0,DS Juv = 1,NNE,935346432.435552,611562681.85,1223686106.825,847
0.9,0,DS Juv = 1,SNE,13038310.6519098,9074751.325,17686448.275,135
0.9,0.1,DS Juv = 0,MAT,38294663.6669381,23864549.45,51920294.85,563
0.9,0.1,DS Juv = 0,NNE,621215830.828958,433376082,833069493.4,863
0.9,0.1,DS Juv = 0,SNE,1515368.88896321,608461.125,2622913.1,158
0.9,0.1,DS Juv = 0.1,MAT,40212734.9664343,24616700.625,54973766.725,582
0.9,0.1,DS Juv = 0.1,NNE,631514953.905504,393409266.35,818554676.425,801
0.9,0.1,DS Juv = 0.1,SNE,1616138.52267157,426162.425,2805399.65,156
0.9,0.1,DS Juv = 0.2,MAT,41812439.0997318,26347732.425,57343164.05,569
0.9,0.1,DS Juv = 0.2,NNE,639270378.207085,464760856.3,831394106.2,839
0.9,0.1,DS Juv = 0.2,SNE,1872154.93274656,442077.55,3185790.4,123
0.9,0.1,DS Juv = 0.3,MAT,44206754.3280185,29495015.125,59405893.15,495
0.9,0.1,DS Juv = 0.3,NNE,661645301.966373,418599773.7,891734242.25,794
0.9,0.1,DS Juv = 0.3,SNE,2338409.5617396,981748.15,3909962.75,135
0.9,0.1,DS Juv = 0.4,MAT,46310923.8038267,28750647.325,63815314.05,573
0.9,0.1,DS Juv = 0.4,NNE,676515307.322967,464496459.7,885718757.35,822
0.9,0.1,DS Juv = 0.4,SNE,2456774.23803419,1356539.425,4094169.25,133
0.9,0.1,DS Juv = 0.5,MAT,51769491.7239449,36566923.05,69861042.9,520
0.9,0.1,DS Juv = 0.5,NNE,674624958.030446,476578526.45,886535745.8,760
0.9,0.1,DS Juv = 0.5,SNE,3075818.91569201,814819.475,5182877.6,127
0.9,0.1,DS Juv = 0.6,MAT,55270560.2139541,37675636.875,74123134.975,494
0.9,0.1,DS Juv = 0.6,NNE,710785469.837612,482829179.575,951940817.5,820
0.9,0.1,DS Juv = 0.6,SNE,3886539.5478355,1021654.3,6251129.8,140
0.9,0.1,DS Juv = 0.7,MAT,60096516.1876245,39029528.775,81481940.225,531
0.9,0.1,DS Juv = 0.7,NNE,728111642.750246,486225561.475,971420658.5,840
0.9,0.1,DS Juv = 0.7,SNE,5547392.58300493,2386764.25,8028046.85,141
0.9,0.1,DS Juv = 0.8,MAT,69039944.4470904,45151009.225,92863043.35,500
0.9,0.1,DS Juv = 0.8,NNE,795601792.759958,536654889.725,1079310471.075,794
0.9,0.1,DS Juv = 0.8,SNE,7290617.66966692,3521106.25,10170129.275,109
0.9,0.1,DS Juv = 0.9,MAT,80175536.6203863,56135431.425,104410653.725,525
0.9,0.1,DS Juv = 0.9,NNE,851230991.462173,583955420,1097876527.95,818
0.9,0.1,DS Juv = 0.9,SNE,10016964.2688523,6161817.25,13478236.175,141
0.9,0.1,DS Juv = 1,MAT,92808085.4190167,62864421.8,122056306.35,558
0.9,0.1,DS Juv = 1,NNE,950818797.953877,634419204.625,1264298310.375,850
0.9,0.1,DS Juv = 1,SNE,13577166.660482,8208455.65,18287085.5,112
0.9,0.2,DS Juv = 0,MAT,38173411.9495366,23938409.7,52092931.7,493
0.9,0.2,DS Juv = 0,NNE,620848307.994767,391107329.925,832961551.475,820
0.9,0.2,DS Juv = 0,SNE,1520715.4195254,553577.2,2622421.9,129
0.9,0.2,DS Juv = 0.1,MAT,41209539.8150727,28657331.875,56933691,531
0.9,0.2,DS Juv = 0.1,NNE,648447119.077979,445638276.425,838917928.175,795
0.9,0.2,DS Juv = 0.1,SNE,1806428.13422401,423107.975,3078281.875,125
0.9,0.2,DS Juv = 0.2,MAT,43736874.1587258,28385146.525,59541802.2,512
0.9,0.2,DS Juv = 0.2,NNE,651922340.26016,446181815.125,831540759.275,851
0.9,0.2,DS Juv = 0.2,SNE,1764754.77428571,570200.95,2898134.5,123
0.9,0.2,DS Juv = 0.3,MAT,44938398.9489533,30129785.575,60467755.85,545
0.9,0.2,DS Juv = 0.3,NNE,654766822.091529,405478670.8,881461966.8,859
0.9,0.2,DS Juv = 0.3,SNE,2204426.8476834,854557.45,3514627.95,145
0.9,0.2,DS Juv = 0.4,MAT,48258443.2748646,31024135.95,66917419.625,541
0.9,0.2,DS Juv = 0.4,NNE,669758986.205311,456778617.6,871311757.3,847
0.9,0.2,DS Juv = 0.4,SNE,2669881.83152709,1353926.7,3885810.7,124
0.9,0.2,DS Juv = 0.5,MAT,53192323.6755924,36902048.05,72247504.175,533
0.9,0.2,DS Juv = 0.5,NNE,689283202.883967,469855108.925,903817920.125,818
0.9,0.2,DS Juv = 0.5,SNE,3353975.39498433,1232874.4,5123186.9,135
0.9,0.2,DS Juv = 0.6,MAT,57647791.9969337,39262909.4,76545674.45,498
0.9,0.2,DS Juv = 0.6,NNE,715120493.310549,503525614,951271626.425,835
0.9,0.2,DS Juv = 0.6,SNE,4089701.61586948,1962846.7,7142276.05,146
0.9,0.2,DS Juv = 0.7,MAT,62729705.0900304,42344527,83055194.05,549
0.9,0.2,DS Juv = 0.7,NNE,746494035.491392,503730802.45,974373824.05,860
0.9,0.2,DS Juv = 0.7,SNE,5669744.06162843,2879011.175,8913911.675,125
0.9,0.2,DS Juv = 0.8,MAT,71181536.8129239,48579110.925,96653186.6,583
0.9,0.2,DS Juv = 0.8,NNE,794232584.403804,541931821.85,1069209799.875,828
0.9,0.2,DS Juv = 0.8,SNE,7369825.84891775,4328325.825,9743135.15,133
0.9,0.2,DS Juv = 0.9,MAT,80695093.1234208,54271491.475,108041188.475,551
0.9,0.2,DS Juv = 0.9,NNE,888648573.278913,615762871.225,1161859650.2,842
0.9,0.2,DS Juv = 0.9,SNE,10488010.6766637,7875708.35,13810752.3,118
0.9,0.2,DS Juv = 1,MAT,95007210.2003501,66011076.35,125158394.1,561
0.9,0.2,DS Juv = 1,NNE,950489231.555746,648517139.025,1243209756.225,870
0.9,0.2,DS Juv = 1,SNE,13894197.3187134,9583465.05,19188280.1,125
0.9,0.3,DS Juv = 0,MAT,40656254.1829074,26751647.15,55775933.975,570
0.9,0.3,DS Juv = 0,NNE,638338898.350034,409927709.65,840408234.575,822
0.9,0.3,DS Juv = 0,SNE,1569535.697507,494174.25,2699410.85,110
0.9,0.3,DS Juv = 0.1,MAT,43153188.7777179,28682224.4,58874639.7,547
